TIC,TOI,Disposition,R_p,Period_p,Epoch_p,RA,Dec,H_mag,V_mag,M_*_TIC8,R_*_TIC8,Teff_*_TIC8,a/R*,N_pl
38584799,6633.01,VPC,2.276,6.54795,3149.073884,63.937859,-62.725034,10.845,13.028,0.79,0.73,4853,18.74,1
400491269,6634.01,VPC,9.063,23.136755,3073.545149,166.596186,-66.70334,10.639,11.591,1.82,2.04,7723,20.44,1
330424797,6635.01,PC,16.172,8.624305,3091.419966,211.969383,-60.620201,11.51,12.889,1.91,1.47,7944,14.97,1
209054294,6636.01,VPC+,14.669,3.517123,3092.869314,209.79683,-54.762948,11.435,13.001,1.28,2.16,6386,4.89,1
256124756,6637.01,APC,15.431,2.231293,3094.009392,199.577299,-59.758695,12.325,14.054,1.26,1.19,6356,6.5,1
460316238,6638.01,VPC,16.994,4.140097,3092.279142,222.562872,-49.596183,12.194,14.384,0.93,0.82,5359,12.85,1
446918603,6639.01,PC,11.851,8.013667,3117.137039,232.605106,-67.938805,11.519,13.082,1.05,1.4,5831,12.21,1
167654347,6640.01,VPC+,3.622,16.935688,3128.654886,102.540577,-63.465774,10.976,13.266,0.77,0.71,4758,35.6,1
241525834,6641.01,VPC+?,16,1.964779,3092.673541,206.54898,-53.357139,12.458,17.059,0.62,0.64,3314,8.78,1
23111,6642.01,VPC,16.309,3.342158,3093.397359,219.540064,-27.418334,12.092,13.767,1.11,1.46,6022,6.67,1
332887363,6643.01,VPC,14.632,4.833252,3088.11645,216.321891,-51.818051,11.761,13.523,1.3,2.11,6431,6.22,1
149450435,6644.01,VPC,4.028,42.730563,3150.015347,85.083818,-60.917697,11.363,13.329,0.9,0.83,5247,60.01,1
15827263,6645.01,NEB,1.757,3.952573,3505.209665,280.505821,17.310821,8.675,11.477,NaN,NaN,NaN,15.67,1
346855283,6646.01,PC,4.722,17.750586,2763.657293,280.882353,20.56071,8.931,10.047,1.53,1.38,6967,23.94,1
439943973,6647.01,PC,3.45,3.996399,2879.651941,1.211627,42.868165,8.708,10.268,1.01,1.52,5684,6.99,1
440150441,6648.01,PC,3.833,20.86399,2879.945252,5.462371,42.770624,9.224,10.507,1.17,1.2,6153,28.09,1
258940847,6649.01,VPC,10.607,5.986794,2881.362939,9.208174,24.267995,9.097,10.322,1.25,1.37,6336,10.89,1
64837857,6650.01,VPC+,14.252,20.329213,3582.711665,338.80524,54.773559,9.369,10.385,1.44,1.37,6740,25.75,4
64837857,6650.02,PC,5.678,30.505563,3578.526718,338.80524,54.773559,9.369,10.385,1.44,1.37,6740,33.75,4
64837857,6650.03,PC,4.275,8.996513,3599.086821,338.80524,54.773559,9.369,10.385,1.44,1.37,6740,14.95,4
64837857,6650.04,STPC,5.205,9999,2878.034895,338.80524,54.773559,9.369,10.385,1.44,1.37,6740,1604.49,4
174328045,6651.01,P,4.8,5.056986,2872.883227,15.788536,35.389132,8.736,10.242,1.05,1.8,5819,6.99,1
283884522,6652.01,CPC,1.948,3.838877,2881.334131,2.213663,33.878929,8.277,9.816,1.03,1.01,5745,10.32,1
150901009,6653.01,STPC,2.427,9999,2856.471891,4.180699,20.856699,7.763,10.01,0.79,0.75,4859,2417.49,1
278726770,6654.01,PC,17.799,9.516063,3174.245053,99.411924,-57.087334,8.534,11.062,NaN,8.18,4482,2.65,1
304690618,6655.01,CPC,2.303,6.867231,3116.080516,278.02856,-67.664338,9.195,10.722,0.98,0.91,5564,16.65,2
304690618,6655.02,PC,2.489,12.958705,3110.487904,278.02856,-67.664338,9.195,10.722,0.98,0.91,5564,25.43,2
262457587,6656.01,FA,14.617,0.82196,3123.325734,228.83814,-70.533319,8.047,12.94,NaN,NaN,NaN,3.69,1
96475638,6657.01,PC,2.587,4.061098,3115.228364,264.967017,-50.57462,7.711,9.668,1.19,1.16,6193,9.75,1
292221593,6658.01,PC,3.59,5.649435,3124.089204,278.680475,-65.953044,7.765,9.323,1.11,2.83,6002,4.89,1
272768631,6659.01,VPC,3.468,7.312098,3121.676241,278.411219,-35.347878,9.074,11.004,0.87,0.8,5159,18.84,1
468178519,6660.01,VPC+,17.049,2.985219,3097.764118,314.379741,-86.610393,10.978,12.685,1.15,1.48,6116,6.16,1
355895977,6661.01,PC,3.001,10.578953,2425.19571,190.769449,61.60191,10.505,12.376,0.87,0.77,5164,25.35,1
418343229,6662.01,VPC,0.937,0.293949,1816.18615,84.855838,74.768045,8.713,13.349,0.31,0.33,3359,3.81,1
415732733,6663.01,STPC,8.648,9999,2598.653805,142.031066,78.944806,9.73,11.352,1.33,1.53,6487,1405.35,1
147561732,6664.01,STPC,9.532,9999,2391.966673,143.137776,69.72966,7.375,8.476,1.35,2.29,6534,942.78,1
192014454,6665.01,PC,2.767,735.797917,1847.263963,103.907378,42.043328,8.092,9.43,1.1,1.25,5973,284.03,1
256429408,6666.01,STPC,4.555,9999,1962.161311,325.003268,69.086452,7.723,8.898,1.32,1.57,6477,1368.28,1
161169240,6667.01,APC,8.651,9999,2083.310651,339.357323,-53.318777,11.178,12.747,1.09,1.19,5952,1686.53,1
206361691,6668.01,STPC,3.447,718.652003,1363.222084,356.629087,-48.958133,7.566,8.88,1.11,1.39,6002,250.69,1
333736132,6669.01,STPC,10.677,731.996654,2283.547474,170.276544,-26.066558,10.68,13.059,0.76,0.76,4722,411.58,1
126797048,6670.01,STPC,9.391,9999,2284.365229,137.046722,-50.613642,8.26,9.309,1.64,1.78,7271,1293.01,1
53843023,6671.01,STPC,3.192,9999,1328.036098,327.63883,-26.556454,9.03,11.571,0.75,0.82,4713,2177.34,1
331644554,6672.01,STPC,6.359,9999,1757.026893,330.553027,47.090348,9.355,9.752,2.1,1.67,8450,1493.4,1
99989903,6673.01,PC,2.62,19.74681,1703.010134,172.257168,63.573479,6.638,7.73,1.3,1.41,6439,23.85,1
452920657,6674.01,STPC,11.679,9999,1810.577102,8.33413,59.109853,10.82,14.167,0.64,0.66,3907,2532.61,1
141522677,6675.01,STPC,6.125,9999,2410.616258,101.546849,78.504698,8.8,9.806,1.38,1.33,6608,1632.69,1
423360793,6676.01,PC,2.273,22.695709,1397.063928,14.90144,-1.326385,7.1,8.407,1.1,1.26,5988,27.74,1
62085710,6677.01,PC,8.33,5.449674,3149.234691,290.471838,-46.874912,9.845,10.765,1.45,1.57,6760,9.39,1
253864764,6678.01,VPC,2.122,3.426839,3149.83497,283.536153,-36.656564,7.625,9.79,0.77,0.77,4794,11.41,1
344034178,6679.01,PC,4.481,2.317005,3128.277222,286.142344,-55.347289,9.736,11.51,0.98,1.04,5542,7.01,1
6898572,6680.01,PC,10.874,4.381697,3130.649376,285.449859,-50.061666,10.028,11.031,1.49,1.99,6875,6.45,1
425817867,6681.01,KP,13.831,3.77834,3129.98959,305.872682,-44.058475,10.945,12.762,0.95,0.86,5443,11.62,1
254141733,6682.01,PC,5.637,4.243624,3127.201762,286.539083,-40.613451,10.186,12.196,0.93,0.98,5372,11.01,1
394126269,6683.01,VPC,12.954,3.8568,3129.293947,2.879722,-70.986903,13.978,16.052,0.83,0.85,5009,11.45,1
273270473,6684.01,VPC,13.967,2.708644,3100.292201,320.825601,-80.766845,12.055,14.678,0.79,0.85,4848,8.88,1
6764171,6685.01,VPC,4.157,10.77159,3134.88206,285.106769,-50.235477,9.455,10.857,1.13,1.13,6055,18.87,1
269217040,6686.01,KP,14.537,4.166127,3128.917227,284.548373,-47.00324,9.388,10.617,1.07,1.16,5883,9.64,1
396246765,6687.01,VPC+,12.494,3.441419,3129.194083,302.038311,-76.136244,11.415,13.086,1.09,1.43,5965,6.9,1
464658144,6688.01,VPC-,4.627,4.959499,3128.994512,288.370919,-61.058882,9.352,11.933,0.8,0.88,4900,12.9,1
410119093,6689.01,VPC+,12.03,4.128743,3127.625425,327.447662,-70.454938,11.705,13.383,0.93,1.07,5377,9.91,1
149989864,6690.01,PC,2.558,761.709228,1327.776304,90.445543,-63.050803,9.375,10.91,0.99,1.07,5599,327.72,2
149989864,6690.02,STPC,2.731,904.534798,1433.203898,90.445543,-63.050803,9.375,10.91,0.99,1.07,5599,367.5,2
382258844,6691.01,STPC,2.949,9999,1507.519753,82.716636,-54.898273,7.963,9.07,1.4,2.12,6649,1028.74,1
324609409,6692.01,PC,8.366,9999,2378.417556,312.692941,-81.272301,10.136,11.434,1.12,1.37,6047,1484.47,1
35377903,6693.01,SEB1,11.841,2.993259,2797.575823,315.422945,-10.408124,9.514,10.771,1.15,1.97,6106,4.66,1
27414976,6694.01,VPC+,13.449,3.975925,2667.751833,215.094142,41.278689,12.342,14.791,0.75,0.77,4693,12.48,1
118339710,6695.01,STPC,7.637,9999,2249.547139,129.57204,-23.550229,9.599,10.768,1.15,1.56,6119,1311.74,1
104195270,6696.01,SEB1,23.323,3.685996,2883.679951,44.114456,48.009047,10.185,11.521,1.43,2,6731,5.67,1
441546821,6697.01,P,8.105,16.436173,2339.037269,197.317468,-60.308348,7.226,8.2,1.38,1.49,6613,20.3,2
441546821,6697.02,STPC,12.897,9999,3063.512098,197.317468,-60.308348,7.226,8.2,1.38,1.49,6613,1457.22,2
5966772,6698.01,STPC,2.674,9999,2331.091898,193.398455,-23.119475,9.077,11.251,0.75,0.75,4677,2365.83,1
341405597,6699.01,PC,3.858,5.322002,3132.340656,317.068452,-63.250303,9.026,11.51,0.75,0.75,4716,15.48,1
167085203,6700.01,VPC,9.483,15.517754,2977.682137,95.725619,-66.273155,11.423,12.397,1.24,1.5,6315,18.8,1
349789882,6701.01,CPC,12.317,10.018102,2972.53548,113.362913,-62.486057,10.575,11.898,1.41,2.03,6679,10.82,1
179442778,6702.01,PC,3.333,2.187471,2036.541035,80.323502,-66.833335,11.201,14.191,0.7,0.7,4454,9.02,1
255560319,6703.01,PC,2.473,49.617822,1365.827298,96.071925,-53.575939,7.371,9.16,0.96,2.46,5495,22.77,1
342449055,6704.01,VPC-?,2.504,2.860738,2229.7834,123.998877,-59.326973,9.296,11.978,0.62,0.75,3973,9.6,2
342449055,6704.02,VPC-,3.836,6.82751,2235.555909,123.998877,-59.326973,9.296,11.978,0.62,0.75,3973,17.14,2
379717270,6705.01,VPC-,21.11,8.445704,2336.341283,220.003902,-52.910048,9.353,11.003,1.36,2.89,6565,6.69,1
411731278,6706.01,CPC,12.61,7.575745,1597.457184,214.273157,-55.521664,7.815,8.53,1.73,1.89,7506,10.3,1
287328202,6707.01,VPC,5.665,3.834728,2966.304106,109.763496,-58.115649,11.483,12.93,1.14,1.58,6088,6.81,1
269849065,6708.01,VPC+,1.915,4.229086,1326.156737,69.142335,-81.293639,10.594,15.73,0.3,0.32,3264,22.99,1
20375215,6709.01,PC,1.09,2.347734,1544.543307,167.608267,-29.413979,7.414,9.83,0.78,0.68,4799,10.1,1
143842198,6710.01,CPC,1.514,2.067123,1491.70673,118.916237,-43.356617,8.613,10.534,0.86,0.76,5099,8.56,1
303364023,6711.01,NEB,1.032,10.346994,1543.252411,138.384859,-69.305278,10.876,15.771,0.23,0.26,3278,47.64,1
192943720,6712.01,PC,2.204,1.89879,1544.224717,154.949187,-28.962363,6.881,8.29,1.11,2.17,6016,3.08,1
428673146,6713.01,PC,0.881,2.153805,1571.522303,179.791703,-20.353781,5.754,7.92,0.81,0.76,4944,8.64,1
261264800,6714.01,FA?,1.037,4.767442,1326.238234,90.931475,-81.458432,11.937,18.86,0.1,0.13,2824,44.12,1
460950389,6715.01,VPC+,3.903,2.861878,3014.968644,159.158146,-64.798275,10.12,12.757,0.76,0.79,4743,9.76,1
112115898,6716.01,VPC+,1.01,4.718569,1495.165624,111.658664,-30.552434,9.535,14.8,0.2,0.23,3190,30.35,1
34986694,6717.01,VPC+,1.853,0.470748,2281.317965,164.325706,-4.67356,11.825,16.56,0.19,0.22,3254,6.65,1
405428714,6718.01,VPC+,10.24,2.953214,3126.814381,357.36681,-78.93293,10.612,12.272,1.09,1.68,5961,5.31,1
92449173,6719.01,KP,14.185,2.176487,3155.27651,314.575373,-35.796587,11.238,12.891,1,1.56,5646,4.53,1
281541545,6720.01,KP,8.629,4.147036,3158.117981,6.613262,-56.344315,12.105,14.988,0.66,0.78,4247,12.2,1
253917292,6721.01,VPC+,17.984,4.608641,3156.710458,337.489042,-31.929047,12.575,14.299,1.01,1.08,5693,10.79,1
220524097,6722.01,VPC+,9.232,3.961311,3156.166339,42.467128,-62.723381,12.359,14.385,0.89,0.74,5221,13.67,1
370010846,6723.01,VPC,12.609,3.485236,3156.827447,46.987481,-66.111165,12.874,14.501,1.02,1.03,5728,9.5,1
261646133,6724.01,VPC,4.124,42.861466,3117.812125,19.066334,-79.893936,9.604,10.894,1.02,1.61,5703,32.32,1
150320610,6725.01,CPC?,1.272,2.147697,3193.054335,95.619365,-63.697639,8.193,10.77,NaN,NaN,4469,7.01,1
121490076,6726.01,KP,3.669,14.24566,3160.495921,343.572368,-43.010348,7.67,9.95,0.77,0.76,4760,29.94,1
47482754,6727.01,VPC,2.533,15.347155,3199.010164,342.732588,-29.808878,9.244,10.55,1.04,0.92,5791,28.64,1
287326127,6728.01,NEB?,4.527,24.963655,3190.897245,109.777366,-55.83783,8.776,10.196,1.28,2.61,6388,14.97,1
426032475,6729.01,CPC,2.275,7.837455,3194.739442,45.309423,-75.203487,8.454,9.474,1.23,1.86,6290,9.55,2
426032475,6729.02,CPC,1.812,3.86383,3204.991575,45.309423,-75.203487,8.454,9.474,1.23,1.86,6290,5.96,2
382521776,6730.01,VPC+,10.511,4.393474,3186.072113,12.35889,-53.91494,11.755,13.455,0.93,0.98,5369,11.27,1
9032367,6731.01,VPC+,11.4,1.631858,3183.748081,355.911676,-11.272572,13.016,15.197,0.77,0.81,4778,6.64,1
349891396,6732.01,VPC,12.001,1.300339,3121.49861,274.399018,-53.017114,12.217,16.079,0.57,0.58,3658,7.19,1
221566773,6733.01,VPC+,15.577,3.252957,3118.586104,248.404948,-56.556111,11.916,13.405,1.39,2.21,6623,4.67,1
412666676,6734.01,VPC,12.743,4.606869,3114.258841,262.969243,-48.371123,11.933,13.603,1.08,1.08,5917,11.06,1
76899250,6735.01,VPC+,11.202,3.335797,3123.698289,271.142455,-58.014403,11.73,13.053,1.34,1.5,6517,6.9,1
324150445,6736.01,PC,11.701,2.987934,3121.987455,275.653951,-41.476431,12.249,14.109,0.92,0.96,5315,8.82,1
171886633,6737.01,NPC?,16.247,2.847558,3119.938915,255.458675,-56.815861,12.193,13.576,1.27,1.36,6372,6.74,1
89417257,6738.01,PC,9.134,3.623442,3122.480944,275.279823,-45.469801,11.168,12.662,1.05,1.95,5815,5.17,1
91324328,6739.01,VPC+?,10.049,4.658841,3115.369124,278.145975,-44.717541,11.151,13.408,0.77,0.83,4768,13,1
174070181,6740.01,PC,11.447,3.350594,3121.946449,258.41056,-55.729367,12.211,14.112,0.98,1.35,5579,6.92,1
263203229,6741.01,NPC,12.492,5.006198,3117.886705,230.412418,-67.206514,12.019,13.297,1.43,1.55,6713,8.95,1
307232923,6742.01,PC,10.769,8.167865,3116.805629,267.730973,-61.614383,12.272,13.859,1.06,1.74,5859,10,1
361403927,6743.01,VPC,18.753,5.909714,3118.469509,242.817306,-67.000259,11.564,12.738,1.34,2.14,6508,7.08,1
345056639,6744.01,PNEB?,12.783,0.867462,3124.072759,277.411996,-62.201785,12.411,13.806,1.32,1.72,6470,2.45,1
301247383,6745.01,VPC,11.992,5.245285,3122.255614,255.105634,-69.617847,12.074,13.556,1.08,1.93,5928,6.75,1
367900542,6746.01,VPC,12.77,1.20306,3124.08177,260.693722,-56.817632,11.392,14.54,0.66,0.97,4204,4.29,1
343717397,6747.01,PC,5.511,0.702592,3124.204945,273.029171,-72.877309,11.241,12.838,1.06,1.24,5875,2.73,1
421056636,6748.01,VPC+,11.984,4.593284,3124.161299,252.568046,-56.083818,12.196,13.804,1.1,1.41,5988,8.52,1
426901646,6749.01,PC,12.096,8.612129,3111.87343,236.891975,-67.506633,11.646,12.278,1.9,1.89,7929,11.58,1
299876474,6750.01,NEB,10.845,2.595011,3122.219768,244.02162,-60.038012,12.489,15.827,0.62,0.64,3875,10.6,1
381448973,6751.01,VPC,15.426,2.941979,3117.399031,257.381416,-47.40343,11.787,13.201,1.64,1.42,7277,7.16,1
87422071,6752.01,VPC+,9.288,11.364863,3112.64133,273.034657,-44.24332,10.376,11.982,1.16,1.51,6128,14.84,1
301248781,6753.01,VPC,12.216,1.016981,3122.789122,255.225793,-70.530095,12.24,13.907,0.99,1.43,5616,2.96,1
261192051,6754.01,PC,17.681,1.99431,3120.22728,259.290411,-48.763411,12.341,13.685,1.63,1.69,7247,4.64,1
381468938,6755.01,VPC+?,11.172,5.758599,3111.552813,269.585925,-51.797616,11.786,13.823,0.85,0.99,5090,13,1
314193010,6756.01,PC,16.627,4.935416,3121.785937,278.470046,-40.168547,12.676,14.071,1.33,1.63,6500,8.22,1
89659632,6757.01,PC,14.479,3.519342,3117.588573,275.664416,-44.379846,12.257,14.025,1,1.51,5620,6.44,1
383313006,6758.01,PC,2.567,12.613699,3099.197812,186.290502,-86.887539,9.849,13.591,0.55,0.56,3719,33.59,1
57011946,6759.01,VPC-,10.128,1.318678,3120.891242,274.022396,-37.153174,12.108,13.846,1.03,0.99,5764,5.17,1
361467239,6760.01,VPC+,9.806,5.28204,3120.980857,243.165411,-67.33905,12.061,13.873,0.94,1.05,5415,11.96,1
234540647,6761.01,NEB?,13.564,4.343025,3117.006376,251.015098,-47.713992,11.32,13.101,1.38,1.47,6594,8.51,1
360224870,6762.01,VPC,11.956,5.177875,3118.397701,262.187958,-57.912754,12.459,16.553,0.64,0.66,3599,16.38,1
96829917,6763.01,VPC,17.355,2.451938,3120.726052,265.32362,-49.163875,12.593,13.691,1.57,1.67,7085,5.32,1
148523092,6764.01,NEB,18.127,2.856294,3121.604648,265.710739,-41.179057,12.033,13.468,1.28,1.32,6383,6.98,1
420369105,6765.01,VPC-,19.389,2.796725,3122.567238,251.037044,-58.984611,11.504,12.433,1.75,2.61,7566,3.85,1
311856080,6766.01,VPC+,13.63,2.210495,3123.680189,262.40802,-76.58666,11.403,13.682,0.94,1.58,5421,4.43,1
90156362,6767.01,VPC+,18.019,2.351909,3121.855547,276.290043,-43.906248,11.945,13.548,1.12,1.37,6026,5.65,1
365952328,6768.01,PC,14.851,4.874115,3120.784046,276.19119,-60.784483,11.415,13.097,1.14,2.11,6085,5.98,1
304430662,6769.01,VPC,13.238,5.68588,3118.790382,259.595663,-62.931683,11.904,13.682,0.96,1.41,5492,9.35,1
375297961,6770.01,VPC+,9.626,14.676887,3122.610587,289.720958,-64.249404,12.116,14.051,0.89,0.77,5230,31.61,1
61621800,6771.01,VPC+,11.698,6.855251,3140.325183,288.737529,-42.702562,10.908,12.171,1.48,1.96,6847,8.84,1
469813927,6772.01,PC,7.718,3.940549,3144.814548,304.820782,-64.974103,11.326,12.978,0.96,1.5,5493,6.93,1
355138852,6773.01,VPC-,10.607,3.272056,3149.775459,307.113379,-45.967428,12.23,13.756,1.01,1.39,5668,6.68,1
79660831,6774.01,VPC,9.604,4.583311,3150.349919,295.743394,-44.759716,11.674,13.249,1.06,1.39,5853,8.54,1
100263315,6775.01,VPC,7.893,0.594016,3150.90073,306.501164,-48.92036,12.489,14.236,1.01,1.17,5663,2.56,1
344552721,6776.01,VPC,10.548,1.951909,3150.311774,321.814608,-68.73925,12.048,16.273,0.55,0.55,3498,9.72,1
32443914,6777.01,VPC,16.544,3.36157,3150.328123,290.594916,-31.383195,11.164,12.505,1.22,1.9,6258,5.31,1
421990278,6778.01,VPC,8.331,3.971848,3150.496193,300.936682,-55.367828,11.919,13.296,1.13,1.12,6064,9.78,1
467931774,6779.01,VPC+,8.676,1.350491,3151.439845,282.204934,-75.431601,11.359,13.727,0.79,0.82,4858,5.78,1
419738713,6780.01,VPC-,10.206,13.457056,3132.486562,324.48027,-66.43666,12.185,13.692,1.07,1.06,5894,23.08,1
411955845,6781.01,VPC+,11.93,2.763878,3146.79051,290.671613,-62.022823,12.285,13.659,1.17,1.35,6155,6.47,1
254209017,6782.01,VPC+,17.198,1.727802,3150.087656,287.701323,-36.515593,12.338,13.922,1.31,1.38,6460,4.79,1
291013124,6783.01,VPC,13.266,6.036821,3143.626198,309.34643,-38.723473,12.51,17.2,0.4,0.41,3445,25.19,1
253857911,6784.01,PC,15.532,3.153931,3145.68361,283.26998,-38.399448,12.385,13.547,1.38,1.7,6610,5.94,1
219978369,6785.01,PC,8.025,16.250198,3129.520123,306.529908,-55.540008,11.169,12.459,1.18,1.58,6177,18.11,1
253788533,6786.01,VPC,17.689,2.714228,3150.08621,282.733397,-37.534594,12.403,13.89,1.13,1.15,6063,7.44,1
201658484,6787.01,VPC-,16.232,2.958864,3146.920966,288.702187,-54.242483,10.968,12.231,1.29,1.74,6405,5.42,1
319568755,6788.01,VPC+,12.448,24.092358,3116.929651,290.972309,-54.148972,12.022,13.795,0.94,1.06,5388,32.49,1
90935909,6789.01,VPC+,7.902,4.222158,3143.989118,308.198619,-44.663237,11.646,13.306,0.99,1.02,5590,10.78,1
129458276,6790.01,VPC,16.351,6.10303,3140.927713,304.401776,-47.096556,11.759,13.269,1.13,1.41,6057,10.41,1
101272159,6791.01,VPC,12.56,18.822407,3131.53882,299.543174,-53.872339,12.027,13.526,1.01,1.1,5661,27.05,1
326327260,6792.01,VPC,5.951,7.960591,3151.019184,308.340843,-29.441489,11.057,13.015,0.85,0.85,5082,18.69,1
352438619,6793.01,VPC,7.048,6.551611,3149.312562,323.040501,-77.426971,10.98,13.386,0.79,0.73,4842,18.57,1
408609355,6794.01,VPC,12.459,7.309946,3140.000542,296.355552,-34.534384,11.313,12.882,1.28,2.38,6391,7.23,1
269372232,6795.01,VPC,12.647,2.12504,3149.798408,291.688928,-36.831357,11.953,14.188,0.93,1.51,5355,4.49,1
32046665,6796.01,VPC,8.93,3.787142,3145.113806,289.900002,-35.809343,12.063,13.809,0.99,1.19,5594,8.55,1
164249928,6797.01,APC,11.417,0.989885,3149.846988,304.395076,-28.821274,11.918,14.046,0.92,1.66,5339,2.46,1
290403522,6798.01,VPC+,12.827,22.375113,3136.574569,330.957847,-72.440758,9.707,10.787,1.38,1.47,6613,25.29,1
387295547,6799.01,CPC,5.354,0.664786,3150.892425,312.696456,-58.943253,10.945,12.234,1.25,1.35,6333,2.57,1
254174907,6800.01,PC,10.216,4.151807,3150.796117,287.258753,-41.100051,10.786,12.065,1.42,2.71,6702,4.51,1
90935995,6801.01,VPC+,19.679,1.224505,3148.794994,308.185004,-44.580821,10.384,13.285,0.68,0.7,4337,6.03,1
262470965,6802.01,APC,12.656,1.107914,3149.841929,312.130943,-36.432343,12.976,16.221,0.58,0.59,3969,6.4,1
166495921,6803.01,VPC+,10.955,3.352257,3149.719129,305.027544,-48.129507,11.506,12.97,1.09,1.39,5951,6.97,1
100264497,6804.01,VPC+,12.985,3.772464,3148.145956,306.582704,-48.984707,11.233,12.678,1.18,1.38,6170,7.83,1
112989868,6805.01,VPC,11.571,1.040425,3150.27002,292.383938,-34.096913,11.69,14.318,0.76,0.86,4750,4.61,1
144327080,6806.01,APC,15.836,23.249077,3202.860746,355.545071,-47.912609,9.912,11.987,0.79,0.69,4849,45.68,1
441076258,6807.01,VPC,9.522,6.621088,3166.639771,323.284584,-29.117483,11.965,14.21,0.77,0.79,4790,17.15,1
261680542,6808.01,VPC+,20.713,3.044919,3177.656706,21.60435,-79.61077,11.414,12.848,1.12,1.36,6026,6.77,1
29821723,6809.01,VPC+,10.99,2.685597,3177.250009,316.174176,-26.50691,12.49,16.19,0.6,0.62,3822,11.15,1
214515989,6810.01,VPC,12.288,11.349828,3174.448428,340.362108,-38.41307,12.397,13.908,1.11,1.18,6009,18.63,1
129711632,6811.01,PC,18.357,1.16027,3178.787321,322.118482,-37.649176,12.363,16.185,0.66,0.7,3692,5.79,1
92443533,6812.01,PC,13.169,12.635724,3160.520834,314.373748,-35.639955,11.644,13.127,1.09,1.41,5951,16.62,1
364267778,6813.01,PC,1.995,2.355715,3175.787286,114.41977,-58.061833,10.688,12.94,0.79,0.72,4851,9.52,1
211352962,6814.01,VPC,8.863,0.794183,3178.823544,320.412212,-34.459039,10.587,11.598,1.28,1.55,6397,2.53,1
233964924,6815.01,VPC,16.807,17.921774,3196.836562,36.351261,-65.055291,11.951,13.896,0.87,0.76,5149,36.17,1
278525028,6816.01,VPC,13.836,10.926787,3163.798502,332.42404,-36.96275,12.137,13.621,1.04,1.46,5808,14.34,1
402027382,6817.01,VPC,6.949,3.199804,3203.125303,353.477134,-47.499261,12.296,13.801,0.95,1.15,5430,7.84,1
281666033,6818.01,VPC,7.472,10.195695,3191.693968,10.135206,-56.549107,10.645,11.997,1.04,1.21,5791,16.53,1
327917279,6819.01,VPC,6.753,8.546716,3168.772416,1.993928,-68.226691,10.532,12.107,0.98,1.58,5558,11.03,1
350821320,6820.01,CPC,2.547,2.014214,3203.143751,89.516906,-56.346512,11.618,13.686,0.84,0.82,5039,7.74,1
197643976,6821.01,KP,4.564,3.535713,3179.094875,328.51761,-38.377443,11.386,13.268,0.89,0.86,5222,10.98,1
261679541,6822.01,VPC+,10.491,2.749211,3176.063659,21.82331,-77.941178,12.414,15.81,0.59,0.6,3794,11.53,1
259884973,6823.01,PC,5.552,2.841119,3206.518219,40.756451,-70.514163,11.319,12.961,0.97,1.19,5517,7.02,1
197642926,6824.01,VPC+,12.008,5.407469,3177.60094,328.529767,-41.845728,11.537,13.276,0.94,1.03,5417,12.35,1
197598125,6825.01,VPC,4.124,16.454746,3170.128876,327.237757,-40.086474,10.569,12.017,1.05,0.98,5826,28.18,1
55450156,6826.01,VPC,2.103,6.437511,3197.006591,70.371479,-60.407513,10.977,12.91,0.88,0.74,5203,18.89,1
302453291,6827.01,PC,11.203,4.473844,3177.942017,322.622068,-26.773896,10.73,13.047,NaN,2.53,4943,5.17,1
